IdPoliza,cvePoliza,FechaEmision,IdConfiguracion,IdEmpresa,IdAgente,NumGarantia,MontoAfianzado,MontoRetenido,MontoCubierto,TipoUltimoEstado,UltimoEstado,FechaAviso,FechaFinVig
1855,HER002001738000,2018-12-31,31339,455,49,0,4929.02,4929.02,4929.02,Con leyenda,NULL,NULL,2019-09-10
1856,HER002001744000,2019-05-08,32353,727,49,0,392577.29,392577.29,392577.29,Con leyenda,NULL,NULL,2020-05-06
1857,HER002001745000,2019-05-13,32350,782,49,0,48622.16,48622.16,48622.16,Con leyenda,NULL,NULL,2020-05-06
1858,HER002001746000,2019-07-22,31339,455,49,0,19164.38,19164.38,19164.38,Con leyenda,NULL,NULL,2019-09-10
1859,HER002001747000,2019-07-22,31339,455,49,0,12336.61,12336.61,12336.61,Con leyenda,NULL,NULL,2019-09-10
1860,HER002001748000,2019-09-12,32353,727,49,0,146250.72,146250.72,146250.72,Con leyenda,NULL,NULL,2020-05-06
1861,HER002001749000,2019-11-06,31339,727,49,2,143504,143504,143504,Con leyenda,2019-12-31,2018-12-31,NULL
1862,HER002001750000,2020-03-26,31339,727,49,2,219421.68,219421.68,219421.68,Con leyenda,2019-12-31,2018-12-31,NULL
1863,HER002001751000,2020-03-26,32353,727,49,2,419420.67,419420.67,419420.67,Con leyenda,2019-12-31,2018-12-31,NULL
1864,HER006000379000,2015-05-21,22214,715,50,0,100000,100000,100000,Con leyenda,NULL,NULL,2018-12-26
1865,HER006000383000,2016-02-09,32348,389,50,0,375000,375000,375000,Con leyenda,NULL,NULL,2017-02-01
1866,HER006000387000,2018-03-15,32348,616,50,0,200195.01,200195.01,200195.01,Con leyenda,NULL,NULL,2020-07-15
1867,HER006000392000,2019-07-19,32348,616,50,0,171450,171450,171450,Con leyenda,NULL,NULL,2020-07-15
1868,HER006000394000,2019-10-21,41418,860,50,2,7000000,1693729.31,7000000,Con leyenda,2019-07-31,NULL,2020-08-27
1869,HER006000395000,2019-10-21,32348,860,50,2,1000000,1000000,1000000,Con leyenda,2019-07-31,NULL,NULL
1870,HER006000396000,2019-10-22,32348,153,50,2,1000000,1000000,1000000,Con leyenda,2019-07-31,NULL,NULL
1871,HER006000397000,2019-10-24,41418,153,50,2,5000000,1693729.33,5000000,Con leyenda,2019-07-31,NULL,2020-08-27
1872,HER006000398000,2020-04-14,32348,616,50,1,47084.57,47084.57,47084.57,Con leyenda,2019-12-31,NULL,NULL
1873,HER007000135000,2006-05-24,21210,361,51,0,40000,40000,40000,No Actualizado,NULL,NULL,2021-05-29
1874,JYA001000291000,2014-06-20,32348,375,53,1,28226.55,28226.55,28226.55,Con leyenda,2013-12-31,2019-12-31,NULL
1875,JYA001000293000,2014-07-08,32353,375,53,1,46830,46830,46830,Con leyenda,2013-12-31,2019-12-31,NULL
1876,JYA001000294000,2014-07-08,32348,375,53,1,89419.18,89419.18,89419.18,Con leyenda,2013-12-31,2019-12-31,NULL
1877,JYA001000295000,2014-07-30,32348,375,53,1,260411.84,260411.84,260411.84,Con leyenda,2013-12-31,2019-12-31,NULL
1878,MTY001001981000,2008-10-03,35316,117,54,0,40300,40300,40300,No Actualizado,NULL,NULL,2013-04-19
1879,MTY001002089000,2014-03-19,31335,419,54,0,657307.97,657307.97,657307.97,Con leyenda,NULL,NULL,2018-02-28
1880,MTY001002097000,2014-04-23,31338,925,54,2,188929.18,188929.18,188929.18,Con leyenda,2016-09-30,2020-01-31,NULL
1881,MTY001002103000,2014-05-16,32348,594,54,1,89100,89100,89100,Con leyenda,2018-12-31,2020-03-31,NULL
1882,MTY001002109000,2014-05-28,31334,419,54,1,177344.41,177344.41,177344.41,Con leyenda,2017-09-30,2019-06-03,NULL
1883,MTY001002112000,2014-06-25,31334,419,54,1,39518.33,39518.33,39518.33,Con leyenda,2017-09-30,2019-06-03,NULL
1884,MTY001002113000,2014-06-25,31335,419,54,1,137523.78,137523.78,137523.78,Con leyenda,2017-09-30,2019-06-03,NULL
1885,MTY001002128000,2014-08-27,31335,419,54,1,462437.71,462437.71,462437.71,Con leyenda,2017-09-30,2019-06-03,NULL
1886,MTY001002139000,2014-09-19,31335,419,54,1,417600,417600,417600,Con leyenda,2017-09-30,2019-06-03,NULL
1887,MTY001002142000,2014-09-25,31339,419,54,1,240000,240000,240000,Con leyenda,2017-09-30,2019-06-03,NULL
1888,MTY001002158000,2015-01-05,31336,854,54,0,897100,897100,897100,Con leyenda,NULL,NULL,2015-11-30
1889,MTY001002170000,2015-02-04,31334,419,54,1,174320.6,174320.6,174320.6,Con leyenda,2017-09-30,2019-06-03,NULL
1890,MTY001002171000,2015-02-04,31335,419,54,1,606635.69,606635.69,606635.69,Con leyenda,2017-09-30,2019-06-03,NULL
1891,MTY001002183000,2015-03-31,31335,925,54,2,1019547.74,1019547.74,1019547.74,Con leyenda,2016-09-30,2020-01-31,NULL
1892,MTY001002184000,2015-05-08,32353,772,54,0,180000,180000,180000,Con leyenda,NULL,NULL,2016-10-27
1893,MTY001002191000,2015-10-09,31335,931,54,1,162130.88,162130.88,162130.88,Con leyenda,2015-12-30,2019-12-31,NULL
1894,MTY001002192000,2015-10-13,31335,925,54,2,129283.06,129283.06,129283.06,Con leyenda,2016-09-30,2020-01-31,NULL
1895,MTY001002193000,2015-10-13,31335,925,54,2,108248.49,108248.49,108248.49,Con leyenda,2016-09-30,2020-01-31,NULL
1896,MTY001002194000,2015-10-30,32348,596,54,0,749999.9,749999.9,749999.9,No Actualizado,NULL,NULL,2016-10-27
1897,MTY001002202000,2016-02-29,32353,772,54,0,300000,300000,300000,Con leyenda,NULL,NULL,2016-10-27
1898,MTY001002205000,2016-03-08,31334,419,54,1,90512.35,90512.35,90512.35,Con leyenda,2017-09-30,2019-06-03,NULL
1899,MTY001002206000,2016-03-08,31338,419,54,1,90512.35,90512.35,90512.35,Con leyenda,2017-09-30,2019-06-03,NULL
1900,MTY001002209000,2016-03-08,31338,419,54,1,194586,194586,194586,Con leyenda,2017-09-30,2019-06-03,NULL
1901,MTY001002210000,2016-03-08,31334,419,54,1,194586,194586,194586,Con leyenda,2017-09-30,2019-06-03,NULL
1902,MTY001002211000,2016-03-09,31335,419,54,1,1280857.89,1280857.89,1280857.89,Con leyenda,2017-09-30,2019-06-03,NULL
1903,MTY001002212000,2016-03-09,31334,419,54,1,368062.61,368062.61,368062.61,Con leyenda,2017-09-30,2019-06-03,NULL
1904,MTY001002215000,2016-03-22,31335,419,54,0,369278.29,369278.29,369278.29,Con leyenda,NULL,NULL,2018-02-28
1905,MTY001002217000,2016-03-22,31334,419,54,0,106114.45,106114.45,106114.45,Con leyenda,NULL,NULL,2018-02-28
1906,MTY001002219000,2016-03-22,31335,419,54,1,640450.32,640450.32,640450.32,Con leyenda,2017-09-30,2019-06-03,NULL
1907,MTY001002220000,2016-03-22,31334,419,54,0,184037.45,184037.45,184037.45,Con leyenda,NULL,NULL,2018-02-28
1908,MTY001002222000,2016-03-22,31338,419,54,0,184037.45,184037.45,184037.45,Con leyenda,NULL,NULL,2018-02-28
1909,MTY001002223000,2016-04-07,31338,419,54,0,106114.45,106114.45,106114.45,Con leyenda,NULL,NULL,2018-02-28
1910,MTY001002232000,2017-01-26,31339,419,54,1,75651.8,75651.8,75651.8,Con leyenda,2017-09-30,2019-06-03,NULL
1911,MTY001002233000,2017-01-26,31335,419,54,1,226955.4,226955.4,226955.4,Con leyenda,2017-09-30,2019-06-03,NULL
1912,MTY001002234000,2017-02-03,31334,419,54,1,67426.33,67426.33,67426.33,Con leyenda,2017-09-30,2019-06-03,NULL
1913,MTY001002235000,2017-02-03,31335,419,54,1,234643.63,234643.63,234643.63,Con leyenda,2017-09-30,2019-06-03,NULL
1914,MTY001002236000,2017-03-03,31335,419,54,1,720339.97,720339.97,720339.97,Con leyenda,2017-09-30,2019-06-03,NULL
1915,MTY001002237000,2017-03-03,31339,419,54,1,124196.55,124196.55,124196.55,Con leyenda,2017-09-30,2019-06-03,NULL
1916,MTY001002240000,2017-03-17,31334,419,54,1,137379,137379,137379,Con leyenda,2017-09-30,2019-06-03,NULL
1917,MTY001002244000,2017-05-04,31334,541,54,1,108436.8,108436.8,108436.8,Con leyenda,2016-12-30,2020-03-31,NULL
1918,MTY001002245000,2017-05-04,31335,541,54,1,325310.4,325310.4,325310.4,Con leyenda,2016-12-30,2020-03-31,NULL
1919,MTY001002251000,2017-07-05,31335,419,54,1,400000,400000,400000,Con leyenda,2017-09-30,2019-06-03,NULL
1920,MTY001002252000,2017-07-05,31338,419,54,1,591778.19,591778.19,591778.19,Con leyenda,2017-09-30,2019-06-03,NULL
1921,MTY001002261000,2017-10-18,31339,419,54,1,108871.07,108871.07,108871.07,Con leyenda,2017-09-30,2019-06-03,NULL
1922,MTY001002262000,2017-10-24,31336,346,54,0,312749.86,312749.86,312749.86,Con leyenda,NULL,NULL,2018-07-11
1923,MTY001002265000,2017-11-28,31335,499,54,1,632092.41,632092.41,632092.41,Con leyenda,2017-09-30,2019-10-31,NULL
1924,MTY001002266000,2017-11-28,33309,568,54,0,305734.5,305734.5,305734.5,Con leyenda,NULL,NULL,2018-11-16
1925,MTY001002276000,2018-02-23,31336,201,54,0,200015.19,200015.19,200015.19,Con leyenda,NULL,NULL,2018-07-11
1926,MTY001002277000,2018-02-23,31336,201,54,0,329867.46,329867.46,329867.46,Con leyenda,NULL,NULL,2018-07-11
1927,MTY001002278000,2018-04-20,31336,78,54,1,60314,60314,60314,Con leyenda,2018-11-30,2019-11-30,NULL
1928,MTY001002283000,2018-06-21,31336,330,54,1,85112.33,85112.33,85112.33,Con leyenda,2018-03-31,2019-06-03,NULL
1929,MTY001002284000,2018-07-18,31335,330,54,1,169143.55,169143.55,169143.55,Con leyenda,2018-03-31,2019-06-03,NULL
1930,MTY001002286000,2018-08-03,32348,161,54,1,30600,30600,30600,Con leyenda,2018-12-30,2020-03-31,NULL
1931,MTY001002287000,2018-08-08,32348,594,54,1,460676.09,460676.09,460676.09,Con leyenda,2018-12-31,2020-03-31,NULL
1932,MTY001002288000,2018-08-08,32348,594,54,1,176431.65,176431.65,176431.65,Con leyenda,2018-12-31,2020-03-31,NULL
1933,MTY001002292000,2018-10-05,31334,672,54,0,84249.52,84249.52,84249.52,Con leyenda,NULL,NULL,2020-06-26
1934,MTY001002296000,2018-11-22,31336,78,54,1,81049.95,81049.95,81049.95,Con leyenda,2018-11-30,2019-11-30,NULL
1935,MTY001002298000,2019-04-30,32349,628,54,0,1066938.08,1066938.08,1066938.08,Con leyenda,NULL,NULL,2020-04-22
1936,MTY001002299000,2019-04-30,32349,628,54,0,1066938.08,1066938.08,1066938.08,Con leyenda,NULL,NULL,2020-04-22
1937,MTY001002300000,2019-05-03,32348,594,54,1,1155965.6,1155965.6,1155965.6,Con leyenda,2018-12-31,2020-03-31,NULL
1938,MTY001002301000,2019-05-03,32348,594,54,1,501040.4,501040.4,501040.4,Con leyenda,2018-12-31,2020-03-31,NULL
1939,MTY001002302000,2019-06-26,32350,45,54,1,680054.64,680054.64,680054.64,Con leyenda,2019-03-31,2020-05-29,NULL
1940,MTY001002304000,2019-07-16,31335,672,54,4,289098.9,289098.9,289098.9,Con leyenda,2019-11-30,2020-05-29,NULL
1941,MTY001002305000,2019-07-25,34325,25,54,1,1000707.92,1000707.92,1000707.92,Con leyenda,2019-05-31,2020-05-31,NULL
1942,MTY001002308000,2019-07-26,32348,239,54,1,1250792.27,1250792.27,1250792.27,Con leyenda,2019-12-31,2020-05-29,NULL
1943,MTY001002310000,2019-08-07,31334,743,54,0,1118184.41,1118184.41,1118184.41,Con leyenda,NULL,NULL,2020-09-18
1944,MTY001002314000,2019-12-23,31336,672,54,4,115639.56,115639.56,115639.56,Con leyenda,2019-11-30,2020-05-29,NULL
1945,MTY001002315000,2020-01-20,31336,622,54,0,277279.84,277279.84,277279.84,Con leyenda,NULL,NULL,2020-09-30
1946,MTY001002316000,2020-01-20,31336,622,54,0,96887.55,96887.55,96887.55,Con leyenda,NULL,NULL,2020-09-30
1947,MTY001002317000,2020-01-20,31336,622,54,0,314693.33,314693.33,314693.33,Con leyenda,NULL,NULL,2020-09-30
1948,MTY001002318000,2020-01-21,31334,333,54,1,138000,138000,138000,Con leyenda,2019-10-31,NULL,NULL
1949,MTY001002319000,2020-01-23,31335,333,54,0,2000000,2000000,2000000,Con leyenda,NULL,NULL,2021-01-15
1950,MTY001002320000,2020-02-12,32350,239,54,1,354167.7,354167.7,354167.7,Con leyenda,2019-12-31,2020-05-29,NULL
1951,MTY001002321000,2020-03-13,32348,866,54,0,56125.54,56125.54,56125.54,Con leyenda,NULL,NULL,2021-03-17
1952,MTY001002322000,2020-03-18,31336,239,54,0,464345.42,464345.42,464345.42,Con leyenda,NULL,NULL,2020-05-31
1953,MTY001002323000,2020-04-01,31336,239,54,1,281353.05,281353.05,281353.05,Con leyenda,2019-12-31,2020-05-29,NULL
1954,MTY001002324000,2020-04-15,32348,866,54,0,4302,4302,4302,Con leyenda,NULL,NULL,2021-03-17
1955,MTY001002325000,2020-04-15,32348,866,54,0,1161.44,1161.44,1161.44,Con leyenda,NULL,NULL,2021-03-17
1956,MTY001002326000,2020-04-30,32348,866,54,0,46925.71,46925.71,46925.71,Con leyenda,NULL,NULL,2021-03-17
1957,MTY001002327000,2020-05-06,32348,866,54,0,11725,11725,11725,Con leyenda,NULL,NULL,2021-03-17
1958,MTY001002328000,2020-05-13,32348,866,54,0,49409.25,49409.25,49409.25,Con leyenda,NULL,NULL,2021-03-17
1959,MTY001002329000,2020-05-13,32348,866,54,0,116833.65,116833.65,116833.65,Con leyenda,NULL,NULL,2021-03-17
1960,MTY001002330000,2020-05-22,31336,458,54,1,1681846.49,1681846.49,1681846.49,Con leyenda,2020-03-31,NULL,NULL
1961,MTY001002331000,2020-05-22,32350,296,54,0,86900,86900,86900,Con leyenda,NULL,NULL,2021-04-20
1962,MTY001002332000,2020-05-26,32348,866,54,0,97253.7,97253.7,97253.7,Con leyenda,NULL,NULL,2021-03-17
1963,MTY001002333000,2020-05-26,32348,866,54,0,183323.58,183323.58,183323.58,Con leyenda,NULL,NULL,2021-03-17
1964,MTY001002334000,2020-05-26,32348,866,54,0,26760,26760,26760,Con leyenda,NULL,NULL,2021-03-17
1965,MTY001002335000,2020-05-28,32350,239,54,0,335593.03,335593.03,335593.03,Con leyenda,NULL,NULL,2020-05-31
1966,MTY009000110000,2000-10-26,32348,34,55,1,1796250,1796250,1796250,Sin leyenda,2015-06-30,2019-12-02,NULL
1967,MTY009000246000,2014-08-18,31338,140,55,1,329274.24,329274.24,329274.24,Con leyenda,2015-06-30,2019-07-31,NULL
1968,MTY009000250000,2015-05-08,31338,166,55,1,59189.18,59189.18,59189.18,Con leyenda,2015-03-31,2019-08-31,NULL
1969,MTY009000251000,2015-05-08,31334,166,55,1,118378.35,118378.35,118378.35,Con leyenda,2015-03-31,2019-08-31,NULL
1970,MTY009000254000,2015-06-12,31335,166,55,1,1119670,1119670,1119670,Con leyenda,2015-03-31,2019-08-31,NULL
1971,MTY009000255000,2015-06-12,31334,166,55,1,1119670,1119670,1119670,Con leyenda,2015-03-31,2019-08-31,NULL
1972,MTY009000261000,2017-04-06,31336,501,55,0,63261.17,63261.17,63261.17,Con leyenda,NULL,NULL,2018-04-03
1973,MTY033000814000,2013-04-29,33309,721,56,0,125645.12,125645.12,125645.12,No Actualizado,NULL,NULL,2014-04-25
1974,MTY033000817000,2013-05-30,33309,874,56,0,19096.11,19096.11,19096.11,No Actualizado,NULL,NULL,2014-05-29
1975,MTY033000856000,2014-08-25,32353,621,56,0,36000,36000,36000,Con leyenda,NULL,NULL,2018-10-24
1976,MTY033000859000,2014-10-24,32353,621,56,1,152448.4,152448.4,152448.4,Con leyenda,2017-12-30,2020-05-31,NULL
1977,MTY033000866000,2015-04-14,32353,621,56,0,40596,40596,40596,Con leyenda,NULL,NULL,2018-10-24
1978,MTY033000878000,2017-04-11,32353,621,56,1,40640,40640,40640,Con leyenda,2017-12-30,2020-05-31,NULL
1979,MTY033000879000,2017-05-04,32353,621,56,0,37794,37794,37794,Con leyenda,NULL,NULL,2018-10-24
1980,MTY033000880000,2017-05-04,32353,621,56,0,35750,35750,35750,Con leyenda,NULL,NULL,2018-10-24
1981,MTY033000881000,2017-05-04,32353,621,56,0,59463.4,59463.4,59463.4,Con leyenda,NULL,NULL,2018-10-24
1982,MTY033000882000,2017-05-04,32353,621,56,0,95267.2,95267.2,95267.2,Con leyenda,NULL,NULL,2018-10-24
1983,MTY033000883000,2017-05-25,32353,492,56,0,40840.8,40840.8,40840.8,Con leyenda,NULL,NULL,2018-10-24
1984,MTY033000884000,2017-06-13,32353,621,56,1,42525,42525,42525,Con leyenda,2017-12-30,2020-05-31,NULL
1985,MTY033000889000,2017-07-12,32353,621,56,0,99200,99200,99200,Con leyenda,NULL,NULL,2018-10-24
1986,MTY033000890000,2017-08-22,32353,621,56,0,88200,88200,88200,Con leyenda,NULL,NULL,2018-10-24
1987,MTY033000891000,2017-08-22,32353,621,56,0,136145,136145,136145,Con leyenda,NULL,NULL,2018-10-24
1988,MTY033000892000,2017-08-22,32353,621,56,0,218540,218540,218540,Con leyenda,NULL,NULL,2018-10-24
1989,MTY033000894000,2017-08-22,32353,621,56,0,107956.8,107956.8,107956.8,Con leyenda,NULL,NULL,2018-10-24
1990,MTY033000895000,2017-09-07,32353,621,56,0,50180,50180,50180,Con leyenda,NULL,NULL,2018-10-24
1991,MTY033000896000,2017-09-19,32353,621,56,0,896180,896180,896180,Con leyenda,NULL,NULL,2018-10-24
1992,MTY033000897000,2017-09-19,32349,621,56,0,1039568.8,1039568.8,1039568.8,Con leyenda,NULL,NULL,2018-10-24
1993,MTY033000898000,2017-10-25,32353,621,56,0,56940,56940,56940,Con leyenda,NULL,NULL,2018-10-24
1994,MTY033000899000,2017-11-01,32353,621,56,0,55500,55500,55500,Con leyenda,NULL,NULL,2018-10-24
1995,MTY033000900000,2017-12-04,32353,621,56,0,55000,55000,55000,Con leyenda,NULL,NULL,2018-10-24
1996,MTY033000901000,2017-12-13,32353,621,56,0,60960,60960,60960,Con leyenda,NULL,NULL,2018-10-24
1997,MTY035001051000,2012-09-19,22214,443,57,0,4260,4260,4260,No Actualizado,NULL,NULL,2013-09-13
1998,MTY035001056000,2019-02-15,31334,139,57,1,68937.12,68937.12,68937.12,Con leyenda,2019-12-31,2020-05-29,NULL
1999,MTY035001057000,2019-02-15,31334,139,57,1,145971.31,145971.31,145971.31,Con leyenda,2019-12-31,2020-05-29,NULL
2000,MTY035001058000,2019-02-15,31334,139,57,1,74714.49,74714.49,74714.49,Con leyenda,2019-12-31,2020-05-29,NULL
2001,MTY035001059000,2019-07-05,31335,139,57,1,354075.15,354075.15,354075.15,Con leyenda,2019-12-31,2020-05-29,NULL
2002,MTY035001060000,2019-07-05,31339,139,57,1,354075.15,354075.15,354075.15,Con leyenda,2019-12-31,2020-05-29,NULL
2003,MTY035001061000,2020-05-20,31339,139,57,1,114478.71,114478.71,114478.71,Con leyenda,2019-12-31,2020-05-29,NULL
2004,MTY035001062000,2020-05-20,31339,139,57,1,108780.45,108780.45,108780.45,Con leyenda,2019-12-31,2020-05-29,NULL
2005,MTY037000126000,2015-11-30,32349,44,58,2,141640.59,141640.59,141640.59,Con leyenda,2015-10-31,2019-11-30,NULL
2006,MTY052000004000,2006-06-23,32348,754,59,0,2298,2298,2298,Con leyenda,NULL,NULL,2014-06-19
2007,MTY052000005000,2006-06-23,32348,754,59,0,3528,3528,3528,Con leyenda,NULL,NULL,2014-06-19
2008,MTY052000033000,2014-09-24,32348,907,59,1,154500,154500,154500,Con leyenda,2014-06-30,2020-03-31,NULL
2009,MTY052000048000,2017-03-08,32352,840,59,1,106274.94,106274.94,106274.94,Con leyenda,2019-12-31,2020-01-02,NULL
2010,MTY052000054000,2019-01-23,32349,840,59,1,216001.15,216001.15,216001.15,Con leyenda,2019-12-31,2020-01-02,NULL
2011,MTY052000055000,2019-01-23,32349,840,59,1,201655.11,201655.11,201655.11,Con leyenda,2019-12-31,2020-01-02,NULL
2012,MTY052000057000,2020-03-04,31334,840,59,1,7827.91,7827.91,7827.91,Con leyenda,2019-12-31,2020-01-02,NULL
2013,MTY054000015000,2010-04-23,31334,353,60,0,200000,200000,200000,No Actualizado,NULL,NULL,2021-04-28
2014,MTY054000016000,2010-05-13,22216,893,60,0,93613,93613,93613,Con leyenda,NULL,NULL,2012-11-03
2015,MTY054000019000,2011-11-04,22216,893,60,0,71660.67,71660.67,71660.67,Con leyenda,NULL,NULL,2012-11-03
2016,MTY058000390000,2013-10-21,31339,135,63,1,462862.33,462862.33,462862.33,Con leyenda,2013-05-31,2020-02-28,NULL
2017,MTY058000533000,2015-07-02,31334,984,61,0,127528.41,127528.41,127528.41,Con leyenda,NULL,NULL,2019-07-01
2018,MTY058000534000,2015-07-02,31334,984,61,0,41628.2,41628.2,41628.2,Con leyenda,NULL,NULL,2019-07-01
2019,MTY058000548000,2017-05-12,31335,667,61,0,297900,297900,297900,Con leyenda,NULL,NULL,2018-04-18
2020,MTY058000549000,2017-05-12,31334,667,61,0,99300,99300,99300,Con leyenda,NULL,NULL,2018-04-18
2021,MTY058000550000,2017-05-12,31338,667,61,0,49650,49650,49650,Con leyenda,NULL,NULL,2018-04-18
2022,MTY058000551000,2017-05-12,31336,667,61,0,99300,99300,99300,Con leyenda,NULL,NULL,2018-04-18
2023,MTY058000562000,2017-07-07,32348,48,61,0,1901670,1901670,1901670,Con leyenda,NULL,NULL,2019-05-09
2024,MTY058000571000,2017-09-12,31338,54,61,0,14053.8,14053.8,14053.8,Con leyenda,NULL,NULL,2017-12-11
2025,MTY058000572000,2017-09-12,31336,54,61,0,28107.6,28107.6,28107.6,Con leyenda,NULL,NULL,2017-12-11
2026,MTY058000574000,2018-05-14,32348,48,61,1,1573775,1573775,1573775,Con leyenda,2017-12-31,2019-12-31,NULL
2027,MTY058000575000,2018-06-20,31334,7,61,1,59253.37,59253.37,59253.37,Con leyenda,2018-03-31,2019-11-01,NULL
2028,MTY058000576000,2018-06-20,31334,7,61,1,259592.16,259592.16,259592.16,Con leyenda,2018-03-31,2019-11-01,NULL
2029,MTY058000577000,2018-06-20,31336,7,61,1,259592.16,259592.16,259592.16,Con leyenda,2018-03-31,2019-11-01,NULL
2030,MTY058000578000,2018-06-29,31334,7,61,1,111532.51,111532.51,111532.51,Con leyenda,2018-03-31,2019-11-01,NULL
2031,MTY058000580000,2018-07-20,31334,7,61,1,81716.36,81716.36,81716.36,Con leyenda,2018-03-31,2019-11-01,NULL
2032,MTY059000459000,2011-05-11,33309,66,62,0,13160.4,13160.4,13160.4,No Actualizado,NULL,NULL,2012-05-11
2033,MTY059000605000,2017-06-16,31335,794,62,0,131552.52,131552.52,131552.52,Con leyenda,NULL,NULL,2018-06-14
2034,MTY059000606000,2017-06-16,31334,794,62,0,37802.45,37802.45,37802.45,Con leyenda,NULL,NULL,2018-06-14
2035,MTY059000607000,2017-08-11,32353,757,62,1,43469.68,43469.68,43469.68,Con leyenda,2017-06-30,2019-08-30,NULL
2036,MTY059000610000,2018-12-27,32353,945,62,1,115900,115900,115900,Con leyenda,2018-11-30,2020-01-02,NULL
2037,MTY060000020000,2018-01-17,31339,386,63,0,553900,553900,553900,Con leyenda,NULL,NULL,2019-01-11
2038,MTY060000021000,2018-01-17,31335,386,63,0,1384750,1384750,1384750,Con leyenda,NULL,NULL,2019-01-11
2039,MTY062000174000,2013-04-15,32348,866,64,2,190940.84,190940.84,190940.84,Con leyenda,2019-11-30,2019-12-31,2017-01-19
2040,MTY062000196000,2013-11-22,32353,270,64,1,158827.5,158827.5,158827.5,Con leyenda,2016-04-30,2019-06-30,NULL
2041,MTY062000216000,2014-03-14,32353,506,64,1,41619,41619,41619,Con leyenda,2014-12-30,2019-12-31,NULL
2042,MTY062000223000,2014-04-25,31339,506,64,1,18252,18252,18252,Con leyenda,2014-12-30,2019-12-31,NULL
2043,MTY062000236000,2014-09-01,32348,866,64,2,45011.37,45011.37,45011.37,Con leyenda,2019-11-30,2019-12-31,2021-03-17
2044,MTY062000245000,2014-11-21,32353,866,64,2,1344,1344,1344,Con leyenda,2019-11-30,2019-12-31,2021-03-17
2045,MTY062000248000,2015-02-04,32353,866,64,2,60204,60204,60204,Con leyenda,2019-11-30,2019-12-31,2021-03-17
2046,MTY062000252000,2015-03-05,32353,866,64,0,79578.6,79578.6,79578.6,Con leyenda,NULL,NULL,2021-03-17
2047,MTY062000253000,2015-03-05,31335,380,64,1,59555.13,59555.13,59555.13,Con leyenda,2014-12-30,2020-03-31,NULL
2048,MTY062000254000,2015-03-05,31335,380,64,1,131575.9,131575.9,131575.9,Con leyenda,2014-12-30,2020-03-31,NULL
2049,MTY062000255000,2015-03-11,32353,506,64,1,49090,49090,49090,Con leyenda,2014-12-30,2019-12-31,NULL
2050,MTY062000256000,2015-03-11,32353,506,64,1,23697,23697,23697,Con leyenda,2014-12-30,2019-12-31,NULL
